"A111A,A131A,A211A,A221A,A511A,H000C,H010A,H010C,H020A,H020B,H203C,I100B,I100C,I200C,J000A,J203A,J400A,J500A,J600A,O010A,O020A,P000A,P030A,P030B,P030C,P100A,Q000B,Q000D,Q010A,Q020A,Q030A,Q400A,Q900A,A112A,A113A,A114A,A115A,A118A,A119A,A143A,A144A,A145A,A146A,A148A,A149A,A151A,A153A,A154A,A156A,A158A,A159A,A171A,A173A,A174A,A175A,A176A,A177A,A181A,A192A,A193A,A195A,A197A,A201A,A204A,A213A,A215A,A216A,A217A,A218A,A219A,A226A,A227A,A228A,A229A,A231A,A238A,A242A,A243A,A244A,A245A,A247A,A433A,A529A,A534A,A752A,Ganancia,ID_ESTRATO_2.0,ID_ESTRATO_3.0,ID_ESTRATO_4.0,ID_ESTRATO_99.0"
"55430.7,24281.261,544.936,410.159,298.44,65086.0,119428.0,65084.0,7.0,5.0,4260.0,11342.0,13021.0,21.0,11850.896,1395.188,316.076,188.867,328.196,31739.88,23.305,2871.934,788.344,880.308,91.964,93.882,636.921,41.096,5510.451,3143.025,318.775,391.798,432.09,57.26,40.341,0.042,0.166,0.051,1.263,69.863,11.773,82.994,0.005,18.365,1.594,54.496,48.387,16.771,28.571,53.446,19.091,99230.465,74842.195,158472.058,83047.901,232472.727,37.247,2.769,8.1,10.173,8.107,7.898,43.805,168727.666,0.972,5.563,1.658,2.244,0.334,1.249,56.251,32.084,3.254,4.0,22.102,4.411,68072.234,9.941,17.673,4.187,5.164,274.409,6.502,28.373,247.866,23442.457000000002,0,0,1,0"
"17921.007,5706.753,162.518,196.718,175.412,13277.0,20976.0,10810.0,3487.0,1020.0,1163.0,2117.0,2383.0,58.0,1975.605,335.035,25.873,43.83,19.271,15972.471,0.212,1441.926,447.347,441.263,-6.084,12.741,304.699,34.434,3012.804,942.316,145.733,336.249,96.349,89.127,7.661,0.001,-0.034,0.126,2.139,66.775,16.959,84.042,11.98,16.267,2.219,51.535,53.993,14.048,70.748,52.956,40.0,94184.068,70088.301,155540.854,82897.333,149262.069,15.93,0.975,9.906,7.401,9.887,9.439,31.844,196054.452,0.871,3.585,1.939,2.848,0.001,2.054,66.457,20.786,3.215,7.417,22.947,2.125,155745.877,16.812,25.297,4.339,0.092,187.374,6.721,29.78,125.881,6145.553,0,0,0,1"
"473.024,216.572,23.184,22.86,1.101,2949.0,1267.0,664.0,3169.0,884.0,42.0,2.0,1.0,32.0,63.129,6.512,0.185,0.481,0.129,412.408,0.095,7.164,4.349,4.866,0.517,0.198,26.343,1.515,110.593,183.943,16.887,2.239,8.347,87.185,11.503,0.02,0.109,0.71,0.188,83.862,10.315,98.93,70.674,5.823,0.762,52.407,59.155,5.061,72.105,33.333,71.111,49825.572,44265.05,91718.31,24000.0,29511.111,24.427,0.204,8.551,7.352,8.961,8.106,45.785,48298.84,4.898,7.2,0.649,10.705,0.052,0.187,34.345,57.124,5.244,0.695,32.067,2.592,71812.89,23.38,68.075,7.099,0.39,214.252,8.181,47.204,67.257,214.086,0,0,0,0"
"3229.216,703.375,-22.597,13.94,3.455,2119.0,3722.0,1938.0,306.0,125.0,227.0,57.0,72.0,18.0,274.688,42.184,3.578,11.804,1.017,3149.935,0.117,353.255,174.212,123.11,-51.102,1.899,70.024,1.764,492.878,214.583,44.705,244.126,17.11,97.545,3.445,0.004,-1.582,0.269,0.213,69.793,15.357,95.428,7.249,14.85,4.297,52.069,57.035,10.552,59.15,55.814,28.125,73801.182,57675.692,105989.95,45968.992,209296.875,10.816,0.37,8.92,8.111,8.954,8.712,21.782,166637.053,-0.687,-2.23,0.515,-3.213,0.0,0.209,48.636,21.175,4.411,24.09,14.427,1.688,240085.762,15.263,31.382,1.376,0.745,148.096,6.91,16.859,69.407,704.6330000000003,1,0,0,0"
"5450.952,1668.617,95.688,82.685,137.492,2086.0,3925.0,2085.0,11.0,10.0,299.0,855.0,903.0,2.0,382.239,103.908,2.173,10.194,9.146,4728.504,0.0,354.45,106.73,120.75,14.02,1.975,66.026,19.716,945.792,322.772,43.102,32.412,37.009,86.746,8.173,0.0,0.257,0.111,2.19,55.985,27.184,68.908,0.193,16.831,2.667,53.121,50.592,14.164,9.091,51.365,11.111,97385.732,64185.963,175817.259,85656.428,183611.111,9.916,2.393,7.952,8.926,7.906,7.9,30.611,292124.825,1.69,6.928,3.675,5.735,0.0,2.108,68.482,23.371,3.121,2.347,25.166,2.68,241786.94,17.351,25.337,5.987,0.0,186.235,4.781,33.63,120.819,1760.2100000000005,0,1,0,0"
"8767.815,3118.189,66.243,77.233,33.364,6123.0,12062.0,6123.0,1.0,1.0,595.0,1203.0,1407.0,6.0,1255.549,182.431,19.937,21.351,8.979,7681.624,0.0,727.057,162.056,192.537,30.481,8.669,142.306,11.439,1463.541,221.018,41.039,57.472,33.883,87.612,8.688,0.0,0.348,0.051,2.922,68.54,14.53,82.111,0.007,16.93,1.701,50.763,54.388,15.23,0.0,53.908,33.333,104091.278,78460.157,166755.941,82931.801,200833.333,21.841,0.715,7.875,6.75,7.759,8.625,35.564,212251.651,0.717,3.646,1.447,2.124,0.0,2.774,80.549,12.164,2.259,3.163,24.152,1.865,123677.966,16.692,20.723,4.251,0.0,206.99,7.832,31.843,171.616,3466.6240000000007,0,0,1,0"
"4792.363,1551.156,114.825,110.041,126.587,3574.0,5901.0,3434.0,333.0,193.0,318.0,1624.0,1683.0,19.0,528.129,98.766,15.039,6.805,8.509,4331.85,0.015,363.214,84.182,89.582,5.4,10.282,137.981,15.381,1503.558,338.505,63.242,63.745,29.3,90.391,3.979,0.0,0.113,0.027,2.849,62.709,18.701,65.046,3.475,18.59,1.289,58.194,54.922,17.302,42.042,50.892,44.186,89498.221,62228.861,170580.311,89400.06,111674.419,15.91,1.611,9.974,8.584,9.573,8.646,32.367,161848.497,2.288,5.746,4.107,7.403,0.0,2.72,75.24,16.939,3.165,3.19,23.322,1.466,208508.973,31.374,41.699,5.507,0.012,204.919,6.905,30.416,77.622,1575.859,0,0,0,1"
"97.333,34.962,2.062,2.169,0.0,244.0,271.0,132.0,259.0,147.0,19.0,0.0,0.0,4.0,17.894,4.185,0.081,0.046,0.0,92.672,0.015,1.082,0.842,0.75,-0.092,0.0,3.515,0.05,14.897,24.23,2.316,0.523,0.667,95.211,3.526,0.015,-0.095,1.335,0.0,69.783,23.388,98.148,47.963,6.829,0.257,48.708,59.375,6.572,43.243,0.0,40.0,66029.52,52246.862,130781.25,0.0,43200.0,28.69,0.0,9.446,8.488,9.439,7.71,35.92,64744.444,2.131,4.837,0.0,5.898,0.007,0.0,34.942,56.834,5.432,1.227,17.055,1.565,78950.0,15.305,43.801,5.088,0.676,186.593,8.246,20.562,82.007,34.14600000000001,0,0,0,0"
"546.255,190.019,5.639,3.614,1.824,647.0,1194.0,620.0,68.0,41.0,75.0,6.0,5.0,9.0,95.143,14.236,1.286,0.812,0.283,526.596,0.0,18.727,4.094,7.395,3.301,1.099,20.52,0.178,144.687,90.577,13.531,3.627,5.464,96.401,2.309,0.0,0.604,0.0,0.352,72.888,14.963,97.829,5.271,12.149,0.853,51.926,63.559,11.296,39.706,45.455,52.941,79684.255,64449.814,120644.068,89454.545,72705.882,26.437,0.297,9.445,10.99,9.712,7.561,34.786,147301.55,1.033,2.187,0.975,2.968,0.0,0.352,56.105,35.123,5.247,1.406,16.614,2.119,199911.628,26.487,47.21,1.401,0.0,201.893,7.957,19.924,73.683,183.346,1,0,0,0"
"2223.982,833.272,57.268,67.921,103.637,857.0,1572.0,856.0,5.0,4.0,124.0,655.0,576.0,1.0,156.653,47.616,1.82,1.319,7.809,1916.857,0.0,177.8,54.697,51.044,-3.653,0.514,32.494,14.736,561.131,187.359,13.085,12.907,13.458,86.19,3.992,0.0,-0.164,0.0,5.322,52.48,30.396,56.041,0.178,17.124,0.842,54.453,52.542,16.282,20.0,46.791,16.667,99652.036,61535.928,201762.712,78244.517,153333.333,11.214,4.985,7.702,11.131,7.274,7.639,37.468,296116.56,2.452,7.268,4.708,6.873,0.0,5.067,71.215,23.778,1.661,1.638,33.491,1.708,280007.107,25.231,35.429,8.62,0.0,207.833,4.124,50.356,105.753,926.5079999999998,0,1,0,0"
"1924.793,492.903,49.856,36.337,21.126,1826.0,2864.0,1826.0,1.0,1.0,100.0,963.0,1102.0,5.0,258.439,32.729,11.852,4.628,0.417,1795.725,0.0,165.605,24.549,30.393,5.844,8.669,81.451,0.417,782.843,36.339,34.31,46.688,9.711,93.294,4.461,0.0,0.304,0.0,0.843,64.671,12.664,57.996,0.02,22.665,1.791,63.757,51.813,20.874,0.0,53.366,50.0,90237.081,62573.942,169580.311,96049.879,221400.0,17.225,0.161,8.156,6.436,7.853,8.367,25.608,99777.935,2.444,5.479,4.451,10.115,0.0,0.796,86.037,3.994,3.771,5.131,13.767,1.067,184188.462,40.672,47.272,3.994,0.0,203.644,8.952,15.965,54.172,431.8589999999999,0,0,1,0"
"4792.363,1551.156,114.825,110.041,126.587,3574.0,5901.0,3434.0,333.0,193.0,318.0,1624.0,1683.0,19.0,528.129,98.766,15.039,6.805,8.509,4331.85,0.015,363.214,84.182,89.582,5.4,10.282,137.981,15.381,1503.558,338.505,63.242,63.745,29.3,90.391,3.979,0.0,0.113,0.027,2.849,62.709,18.701,65.046,3.475,18.59,1.289,58.194,54.922,17.302,42.042,50.892,44.186,89498.221,62228.861,170580.311,89400.06,111674.419,15.91,1.611,9.974,8.584,9.573,8.646,32.367,161848.497,2.288,5.746,4.107,7.403,0.0,2.72,75.24,16.939,3.165,3.19,23.322,1.466,208508.973,31.374,41.699,5.507,0.012,204.919,6.905,30.416,77.622,1575.859,0,0,0,1"
"97.333,34.962,2.062,2.169,0.0,244.0,271.0,132.0,259.0,147.0,19.0,0.0,0.0,4.0,17.894,4.185,0.081,0.046,0.0,92.672,0.015,1.082,0.842,0.75,-0.092,0.0,3.515,0.05,14.897,24.23,2.316,0.523,0.667,95.211,3.526,0.015,-0.095,1.335,0.0,69.783,23.388,98.148,47.963,6.829,0.257,48.708,59.375,6.572,43.243,0.0,40.0,66029.52,52246.862,130781.25,0.0,43200.0,28.69,0.0,9.446,8.488,9.439,7.71,35.92,64744.444,2.131,4.837,0.0,5.898,0.007,0.0,34.942,56.834,5.432,1.227,17.055,1.565,78950.0,15.305,43.801,5.088,0.676,186.593,8.246,20.562,82.007,34.14600000000001,0,0,0,0"
"546.255,190.019,5.639,3.614,1.824,647.0,1194.0,620.0,68.0,41.0,75.0,6.0,5.0,9.0,95.143,14.236,1.286,0.812,0.283,526.596,0.0,18.727,4.094,7.395,3.301,1.099,20.52,0.178,144.687,90.577,13.531,3.627,5.464,96.401,2.309,0.0,0.604,0.0,0.352,72.888,14.963,97.829,5.271,12.149,0.853,51.926,63.559,11.296,39.706,45.455,52.941,79684.255,64449.814,120644.068,89454.545,72705.882,26.437,0.297,9.445,10.99,9.712,7.561,34.786,147301.55,1.033,2.187,0.975,2.968,0.0,0.352,56.105,35.123,5.247,1.406,16.614,2.119,199911.628,26.487,47.21,1.401,0.0,201.893,7.957,19.924,73.683,183.346,1,0,0,0"
"2223.982,833.272,57.268,67.921,103.637,857.0,1572.0,856.0,5.0,4.0,124.0,655.0,576.0,1.0,156.653,47.616,1.82,1.319,7.809,1916.857,0.0,177.8,54.697,51.044,-3.653,0.514,32.494,14.736,561.131,187.359,13.085,12.907,13.458,86.19,3.992,0.0,-0.164,0.0,5.322,52.48,30.396,56.041,0.178,17.124,0.842,54.453,52.542,16.282,20.0,46.791,16.667,99652.036,61535.928,201762.712,78244.517,153333.333,11.214,4.985,7.702,11.131,7.274,7.639,37.468,296116.56,2.452,7.268,4.708,6.873,0.0,5.067,71.215,23.778,1.661,1.638,33.491,1.708,280007.107,25.231,35.429,8.62,0.0,207.833,4.124,50.356,105.753,926.5079999999998,0,1,0,0"
"1924.793,492.903,49.856,36.337,21.126,1826.0,2864.0,1826.0,1.0,1.0,100.0,963.0,1102.0,5.0,258.439,32.729,11.852,4.628,0.417,1795.725,0.0,165.605,24.549,30.393,5.844,8.669,81.451,0.417,782.843,36.339,34.31,46.688,9.711,93.294,4.461,0.0,0.304,0.0,0.843,64.671,12.664,57.996,0.02,22.665,1.791,63.757,51.813,20.874,0.0,53.366,50.0,90237.081,62573.942,169580.311,96049.879,221400.0,17.225,0.161,8.156,6.436,7.853,8.367,25.608,99777.935,2.444,5.479,4.451,10.115,0.0,0.796,86.037,3.994,3.771,5.131,13.767,1.067,184188.462,40.672,47.272,3.994,0.0,203.644,8.952,15.965,54.172,431.8589999999999,0,0,1,0"
"13128.644,4155.597,47.693,86.677,48.825,9703.0,15075.0,7376.0,3154.0,827.0,845.0,493.0,700.0,39.0,1447.476,236.269,10.834,37.025,10.762,11640.621,0.197,1078.712,363.165,351.681,-11.484,2.459,166.719,19.053,1509.246,603.811,82.491,272.504,67.049,88.666,9.005,0.002,-0.087,0.162,1.88,68.258,16.323,93.367,16.154,15.419,2.558,48.929,53.651,12.861,73.779,58.676,38.235,96018.308,73186.667,150012.063,64871.752,165107.843,15.938,0.744,9.703,7.263,9.849,9.611,31.653,212845.575,0.35,1.881,1.141,1.148,0.002,1.809,59.534,23.818,3.254,10.749,22.808,2.645,129845.37,11.496,19.31,3.419,0.186,181.867,6.576,29.548,163.922,4569.6939999999995,0,0,0,1"
"375.691,181.61,21.122,20.691,1.101,2705.0,996.0,532.0,2910.0,737.0,23.0,2.0,1.0,28.0,45.235,2.327,0.104,0.435,0.129,319.736,0.08,6.082,3.507,4.116,0.609,0.198,22.827,1.465,95.696,159.713,14.571,1.716,7.68,85.106,13.569,0.021,0.162,0.548,0.236,89.431,5.144,99.037,73.783,5.425,0.962,53.414,58.974,4.463,74.674,33.333,80.0,45416.667,42271.682,59666.667,24000.0,25600.0,23.071,0.285,8.387,7.264,8.848,8.286,48.34,46047.16,5.609,7.56,0.816,11.63,0.063,0.236,34.253,57.168,5.216,0.614,35.925,2.749,70835.7,25.472,74.363,7.406,0.361,222.763,8.171,56.066,65.006,179.94,0,0,0,0"
"2682.961,513.356,-28.236,10.326,1.631,1472.0,2528.0,1318.0,238.0,84.0,152.0,51.0,67.0,9.0,179.545,27.948,2.292,10.992,0.734,2623.339,0.117,334.528,170.118,115.715,-54.403,0.8,49.504,1.586,348.191,124.006,31.174,240.499,11.646,97.778,3.676,0.004,-2.028,0.324,0.184,68.153,15.566,94.371,8.12,16.281,6.122,52.136,54.286,10.158,64.706,56.78,19.149,71022.547,54433.274,99814.286,41915.254,258702.128,8.237,0.409,8.653,7.289,8.625,9.164,19.134,175147.049,-1.029,-3.737,0.424,-5.5,0.0,0.18,46.087,16.413,4.126,31.832,13.992,1.541,257767.315,12.978,28.16,1.367,0.982,140.67,6.552,16.268,67.948,521.2869999999998,1,0,0,0"
"3226.97,835.345,38.42,14.764,33.855,1229.0,2353.0,1229.0,6.0,6.0,175.0,200.0,327.0,1.0,225.586,56.292,0.353,8.875,1.337,2811.647,0.0,176.65,52.033,69.706,17.673,1.461,33.532,4.98,384.661,135.413,30.017,19.505,23.551,87.13,11.054,0.0,0.548,0.188,0.031,58.419,24.954,81.401,0.207,16.628,3.934,52.231,49.296,12.694,0.0,62.049,8.333,95871.653,65957.958,158569.014,102969.639,198750.0,9.178,0.593,8.192,6.984,8.417,8.148,25.886,288248.792,1.155,6.477,2.95,4.599,0.0,0.03,64.851,22.83,5.061,3.288,19.32,3.971,204674.603,11.92,18.381,2.489,0.0,174.376,5.653,23.946,140.833,833.7020000000002,0,1,0,0"
"6843.022,2625.286,16.387,40.896,12.238,4297.0,9198.0,4297.0,0.0,0.0,495.0,240.0,305.0,1.0,997.11,149.702,8.085,16.723,8.562,5885.899,0.0,561.452,137.507,162.144,24.637,0.0,60.855,11.022,680.698,184.679,6.729,10.784,24.172,86.013,9.877,0.0,0.36,0.065,3.506,69.543,15.014,94.329,0.0,15.444,1.677,46.717,54.939,13.767,0.0,55.963,12.5,108405.088,83574.304,166150.943,33227.523,175125.0,23.471,0.859,8.094,0.0,8.086,8.911,38.364,269232.489,0.228,1.807,0.595,0.624,0.0,3.335,75.044,20.36,0.742,1.189,27.096,2.665,93022.459,9.947,13.255,4.509,0.0,207.946,6.709,37.166,289.427,3034.7649999999994,0,0,1,0"
"4080.654,1503.258,-25.52,0.589,-0.471,978.0,1326.0,845.0,159.0,26.0,66.0,0.0,0.0,0.0,108.593,11.583,0.61,2.954,0.164,3791.775,0.007,339.083,113.172,142.357,29.185,0.7,5.133,0.528,40.08,39.352,6.27,4.074,2.251,92.921,6.345,0.0,0.715,0.0,0.03,70.919,10.666,99.798,10.685,18.415,2.72,63.725,62.264,15.694,83.648,0.0,0.0,81895.173,63125.41,109273.585,0.0,238000.0,4.206,0.151,9.292,6.658,10.082,7.923,36.839,1010254.032,-0.61,-27.731,0.102,-1.698,0.0,0.029,43.552,42.761,6.813,4.427,35.681,2.446,61846.102,0.982,2.255,0.64,0.627,201.352,5.577,55.476,1633.497,1671.772,0,0,0,1"
"4080.654,1503.258,-25.52,0.589,-0.471,978.0,1326.0,845.0,159.0,26.0,66.0,0.0,0.0,0.0,108.593,11.583,0.61,2.954,0.164,3791.775,0.007,339.083,113.172,142.357,29.185,0.7,5.133,0.528,40.08,39.352,6.27,4.074,2.251,92.921,6.345,0.0,0.715,0.0,0.03,70.919,10.666,99.798,10.685,18.415,2.72,63.725,62.264,15.694,83.648,0.0,0.0,81895.173,63125.41,109273.585,0.0,238000.0,4.206,0.151,9.292,6.658,10.082,7.923,36.839,1010254.032,-0.61,-27.731,0.102,-1.698,0.0,0.029,43.552,42.761,6.813,4.427,35.681,2.446,61846.102,0.982,2.255,0.64,0.627,201.352,5.577,55.476,1633.497,1671.772,0,0,0,1"
"9047.99,2652.339,73.213,86.088,49.296,8725.0,13749.0,6531.0,2995.0,801.0,779.0,493.0,700.0,39.0,1338.883,224.686,10.224,34.071,10.598,7848.846,0.19,739.629,249.993,209.324,-40.669,1.759,161.586,18.525,1469.166,564.459,76.221,268.43,64.798,86.747,10.204,0.002,-0.449,0.235,2.714,68.042,16.782,92.837,16.606,15.176,2.545,47.502,53.029,12.631,73.255,58.676,39.394,97380.391,74186.238,152951.668,64871.752,162898.99,20.598,0.792,9.711,7.298,9.814,9.685,29.314,147058.051,0.774,2.997,1.601,2.76,0.002,2.596,60.136,23.104,3.12,10.987,17.115,2.652,135455.422,16.237,27.001,3.524,0.182,174.082,6.614,20.648,108.566,2897.9220000000005,0,0,0,1"
"370.256,178.457,21.115,20.684,1.087,2595.0,984.0,526.0,2784.0,715.0,23.0,2.0,1.0,28.0,44.865,2.327,0.104,0.435,0.129,315.665,0.073,6.078,3.504,4.113,0.609,0.198,22.734,1.465,95.454,158.553,14.551,1.702,7.661,85.256,13.409,0.02,0.164,0.556,0.238,89.344,5.187,99.002,73.148,5.47,0.97,53.455,58.974,4.5,74.318,33.333,80.0,45594.512,42416.931,59666.667,24000.0,25600.0,23.152,0.288,8.448,7.276,8.888,8.323,48.198,46888.334,5.689,7.597,0.823,11.832,0.063,0.237,34.346,57.05,5.236,0.612,35.704,2.757,73021.808,25.781,75.062,7.442,0.33,221.95,8.18,55.532,64.211,176.807,0,0,0,0"
"2660.834,499.318,-28.236,10.326,1.631,1366.0,2429.0,1241.0,207.0,82.0,146.0,51.0,67.0,9.0,173.371,27.446,1.922,10.992,0.734,2622.908,0.117,334.527,170.117,115.714,-54.403,0.8,48.958,1.586,347.762,114.441,31.091,240.489,11.621,98.575,2.937,0.004,-2.045,0.327,0.141,67.589,15.831,94.109,7.39,16.581,6.34,51.091,53.875,10.24,60.386,56.78,19.149,71375.463,54299.815,101276.753,41915.254,258702.128,7.984,0.423,8.63,7.63,8.66,9.131,18.765,178264.191,-1.038,-3.788,0.428,-5.655,0.0,0.138,46.654,15.353,4.171,32.263,13.819,1.559,266120.671,13.07,28.014,1.385,0.982,139.611,6.568,16.035,66.986,507.31899999999996,1,0,0,0"
"2329.997,597.164,30.591,14.326,34.34,847.0,1659.0,847.0,4.0,4.0,139.0,200.0,327.0,1.0,168.178,49.798,0.113,6.043,1.247,2162.285,0.0,140.404,36.217,42.913,6.696,0.761,31.008,4.68,374.504,117.644,24.093,15.646,21.856,92.802,5.134,0.0,0.287,0.261,0.042,56.269,29.61,75.625,0.182,14.121,3.593,51.055,45.574,10.528,0.0,62.049,11.111,101373.116,69890.694,163272.131,102969.639,185666.667,9.372,0.741,8.032,6.84,8.316,8.36,25.629,271561.619,1.271,5.524,3.899,5.123,0.0,0.041,67.631,21.245,4.351,2.825,18.477,3.947,251815.825,16.073,23.766,2.587,0.0,159.384,5.6,22.665,107.841,602.758,0,1,0,0"
"3686.903,1377.4,49.743,40.752,12.238,3917.0,8677.0,3917.0,0.0,0.0,471.0,240.0,305.0,1.0,952.469,145.115,8.085,16.601,8.488,2747.988,0.0,258.62,40.155,46.584,6.429,0.0,58.886,10.794,651.446,173.821,6.486,10.593,23.66,74.534,18.332,0.0,0.174,0.12,6.508,69.2,15.236,94.009,0.0,15.564,1.743,45.142,55.152,13.821,0.0,55.963,12.5,109769.39,84253.1,169923.888,33227.523,175125.0,40.702,0.891,8.25,0.0,8.127,9.113,37.359,149230.769,1.257,5.744,1.082,3.611,0.0,6.062,75.224,20.072,0.749,1.223,16.808,2.732,93825.135,17.669,23.489,4.706,0.0,222.586,6.8,20.203,159.052,1611.038,0,0,1,0"
"7419.591,3690.877,68.942,80.868,17.36,46820.0,23974.0,15042.0,48383.0,16605.0,554.0,35.0,53.0,711.0,1144.315,74.656,5.572,7.436,2.256,5884.194,5.349,108.17,62.702,57.662,-5.04,4.331,251.396,38.977,836.148,1640.251,212.28,57.577,138.313,79.306,19.537,0.072,-0.068,0.44,0.284,88.933,6.524,98.101,65.597,4.542,0.65,62.743,52.264,3.893,65.68,60.227,54.151,47731.501,44412.979,70430.189,72579.545,39950.495,30.551,0.197,8.918,8.132,9.485,9.056,49.745,50040.362,0.926,2.39,0.487,1.868,0.194,0.283,28.987,56.863,7.359,1.996,34.328,4.795,39108.558,11.269,38.878,2.803,4.463,259.653,8.715,52.273,127.952,3677.495,0,0,0,0"
"16156.847,6801.791,94.949,99.554,30.341,27506.0,46246.0,26186.0,2972.0,1652.0,2061.0,537.0,669.0,507.0,2831.111,337.837,21.065,43.654,21.19,13195.439,5.121,558.426,220.449,188.169,-32.28,18.228,321.193,31.83,1599.386,1118.553,379.244,105.597,127.559,81.671,17.945,0.032,-0.2,0.112,0.163,78.476,11.933,95.569,5.771,9.591,1.542,56.623,57.044,8.049,44.415,55.473,47.119,61218.505,52113.433,93505.951,78889.718,56623.606,29.764,0.748,8.505,8.51,8.639,8.577,42.099,132073.612,0.58,2.851,1.149,1.396,0.088,0.16,48.025,33.587,11.388,3.171,24.652,3.83,64666.777,9.899,20.613,2.989,3.898,215.369,9.644,32.717,204.237,6628.628999999999,1,0,0,0"
"32800.305,11890.153,282.201,196.419,291.401,24961.0,41719.0,24864.0,202.0,105.0,2864.0,1921.0,2815.0,65.0,3484.818,627.949,54.609,172.373,127.393,25938.138,13.487,1865.793,464.867,515.827,50.96,9.887,295.058,20.597,1988.899,883.309,473.179,327.59,390.638,79.079,19.048,0.041,0.155,0.033,0.332,61.202,18.02,89.498,0.431,20.779,4.946,59.599,56.735,15.832,48.02,59.438,35.519,83530.717,58159.608,124395.602,99804.688,99420.765,16.484,3.656,8.07,7.602,8.092,7.16,36.25,253846.136,0.86,6.945,1.588,2.373,0.424,0.332,48.944,21.737,11.644,8.062,24.915,9.613,86755.231,6.064,12.389,4.834,6.215,192.818,7.261,33.183,292.6,11216.693000000003,0,1,0,0"
"46296.271,20970.827,478.693,332.926,265.076,58250.0,106141.0,58248.0,6.0,4.0,3649.0,10128.0,11604.0,15.0,10417.967,1204.554,278.026,156.686,235.8,24058.256,23.305,2144.877,626.288,687.771,61.483,85.213,494.155,29.657,4044.372,2922.007,277.476,334.183,397.05,51.966,45.865,0.05,0.133,0.052,0.958,70.097,11.562,82.946,0.005,18.34,1.504,54.878,47.569,16.836,33.333,53.396,16.304,98152.147,74162.019,157026.985,82893.705,238663.043,40.233,2.263,8.137,10.75,8.151,7.712,45.297,163871.713,1.03,6.002,1.713,2.283,0.403,0.954,50.713,36.639,3.479,4.19,21.837,4.979,62319.494,8.736,17.226,4.175,6.427,290.64,6.196,27.937,262.954,19825.649999999998,0,0,1,0"
"232.932,85.201,0.838,0.639,0.444,226.0,492.0,188.0,108.0,70.0,42.0,0.0,0.0,22.0,39.663,7.594,0.055,0.263,0.023,195.585,0.0,9.528,4.29,4.081,-0.209,0.0,3.798,0.0,18.087,10.732,3.01,2.155,4.838,83.967,15.604,0.0,-0.09,0.018,0.002,69.357,19.146,84.626,15.233,11.497,0.663,38.211,53.846,10.834,35.185,0.0,20.183,80615.854,66446.86,97358.974,0.0,62100.917,26.484,0.058,10.065,8.142,11.299,8.752,36.578,120170.663,0.353,2.159,1.042,0.984,0.303,0.002,46.59,27.644,7.753,5.551,20.288,12.462,54755.994,7.765,16.667,1.646,0.0,228.635,9.784,25.452,219.466,89.33599999999998,0,0,0,1"
"232.932,85.201,0.838,0.639,0.444,226.0,492.0,188.0,108.0,70.0,42.0,0.0,0.0,22.0,39.663,7.594,0.055,0.263,0.023,195.585,0.0,9.528,4.29,4.081,-0.209,0.0,3.798,0.0,18.087,10.732,3.01,2.155,4.838,83.967,15.604,0.0,-0.09,0.018,0.002,69.357,19.146,84.626,15.233,11.497,0.663,38.211,53.846,10.834,35.185,0.0,20.183,80615.854,66446.86,97358.974,0.0,62100.917,26.484,0.058,10.065,8.142,11.299,8.752,36.578,120170.663,0.353,2.159,1.042,0.984,0.303,0.002,46.59,27.644,7.753,5.551,20.288,12.462,54755.994,7.765,16.667,1.646,0.0,228.635,9.784,25.452,219.466,89.33599999999998,0,0,0,1"
"232.932,85.201,0.838,0.639,0.444,226.0,492.0,188.0,108.0,70.0,42.0,0.0,0.0,22.0,39.663,7.594,0.055,0.263,0.023,195.585,0.0,9.528,4.29,4.081,-0.209,0.0,3.798,0.0,18.087,10.732,3.01,2.155,4.838,83.967,15.604,0.0,-0.09,0.018,0.002,69.357,19.146,84.626,15.233,11.497,0.663,38.211,53.846,10.834,35.185,0.0,20.183,80615.854,66446.86,97358.974,0.0,62100.917,26.484,0.058,10.065,8.142,11.299,8.752,36.578,120170.663,0.353,2.159,1.042,0.984,0.303,0.002,46.59,27.644,7.753,5.551,20.288,12.462,54755.994,7.765,16.667,1.646,0.0,228.635,9.784,25.452,219.466,89.33599999999998,0,0,0,1"
"232.932,85.201,0.838,0.639,0.444,226.0,492.0,188.0,108.0,70.0,42.0,0.0,0.0,22.0,39.663,7.594,0.055,0.263,0.023,195.585,0.0,9.528,4.29,4.081,-0.209,0.0,3.798,0.0,18.087,10.732,3.01,2.155,4.838,83.967,15.604,0.0,-0.09,0.018,0.002,69.357,19.146,84.626,15.233,11.497,0.663,38.211,53.846,10.834,35.185,0.0,20.183,80615.854,66446.86,97358.974,0.0,62100.917,26.484,0.058,10.065,8.142,11.299,8.752,36.578,120170.663,0.353,2.159,1.042,0.984,0.303,0.002,46.59,27.644,7.753,5.551,20.288,12.462,54755.994,7.765,16.667,1.646,0.0,228.635,9.784,25.452,219.466,89.33599999999998,0,0,0,1"
